Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit
1871,3/11/2022,15:38:54,47.7,T1 KTemp C,57,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1872,3/11/2022,15:38:56,47.7,T1 KTemp C,57,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1873,3/11/2022,15:38:58,47.7,T1 KTemp C,57,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1874,3/11/2022,15:39:00,47.7,T1 KTemp C,57,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1875,3/11/2022,15:39:02,47.7,T1 KTemp C,57,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1876,3/11/2022,15:39:04,47.7,T1 KTemp C,57,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1877,3/11/2022,15:39:06,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1878,3/11/2022,15:39:08,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1879,3/11/2022,15:39:10,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1880,3/11/2022,15:39:12,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1881,3/11/2022,15:39:14,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1882,3/11/2022,15:39:16,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1883,3/11/2022,15:39:18,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1884,3/11/2022,15:39:20,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1885,3/11/2022,15:39:22,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1886,3/11/2022,15:39:24,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1887,3/11/2022,15:39:26,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1888,3/11/2022,15:39:28,47.7,T1 KTemp C,56.8,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1889,3/11/2022,15:39:30,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1890,3/11/2022,15:39:32,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1891,3/11/2022,15:39:34,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1892,3/11/2022,15:39:36,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1893,3/11/2022,15:39:38,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1894,3/11/2022,15:39:40,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1895,3/11/2022,15:39:42,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1896,3/11/2022,15:39:44,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1897,3/11/2022,15:39:46,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1898,3/11/2022,15:39:48,47.7,T1 KTemp C,56.8,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1899,3/11/2022,15:39:50,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1900,3/11/2022,15:39:52,47.7,T1 KTemp C,56.8,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1901,3/11/2022,15:39:54,47.7,T1 KTemp C,56.9,T2 KTemp C,24.2,T3 KTemp C,9999,T4 KTemp C
1902,3/11/2022,15:39:56,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1903,3/11/2022,15:39:58,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1904,3/11/2022,15:40:00,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1905,3/11/2022,15:40:02,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1906,3/11/2022,15:40:04,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1907,3/11/2022,15:40:06,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1908,3/11/2022,15:40:08,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1909,3/11/2022,15:40:10,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1910,3/11/2022,15:40:12,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1911,3/11/2022,15:40:14,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1912,3/11/2022,15:40:16,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1913,3/11/2022,15:40:18,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1914,3/11/2022,15:40:20,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1915,3/11/2022,15:40:22,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1916,3/11/2022,15:40:24,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1917,3/11/2022,15:40:26,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1918,3/11/2022,15:40:28,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1919,3/11/2022,15:40:30,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1920,3/11/2022,15:40:32,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1921,3/11/2022,15:40:34,47.7,T1 KTemp C,57.1,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1922,3/11/2022,15:40:36,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1923,3/11/2022,15:40:38,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1924,3/11/2022,15:40:40,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1925,3/11/2022,15:40:42,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1926,3/11/2022,15:40:44,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1927,3/11/2022,15:40:46,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1928,3/11/2022,15:40:48,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1929,3/11/2022,15:40:50,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1930,3/11/2022,15:40:52,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1931,3/11/2022,15:40:54,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1932,3/11/2022,15:40:56,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1933,3/11/2022,15:40:58,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1934,3/11/2022,15:41:00,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1935,3/11/2022,15:41:02,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1936,3/11/2022,15:41:04,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1937,3/11/2022,15:41:06,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1938,3/11/2022,15:41:08,47.7,T1 KTemp C,57,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1939,3/11/2022,15:41:10,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1940,3/11/2022,15:41:12,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1941,3/11/2022,15:41:14,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1942,3/11/2022,15:41:16,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1943,3/11/2022,15:41:18,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1944,3/11/2022,15:41:20,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1945,3/11/2022,15:41:22,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1946,3/11/2022,15:41:24,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1947,3/11/2022,15:41:26,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1948,3/11/2022,15:41:28,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1949,3/11/2022,15:41:30,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1950,3/11/2022,15:41:32,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1951,3/11/2022,15:41:34,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1952,3/11/2022,15:41:36,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1953,3/11/2022,15:41:38,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1954,3/11/2022,15:41:40,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1955,3/11/2022,15:41:42,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1956,3/11/2022,15:41:44,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1957,3/11/2022,15:41:46,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1958,3/11/2022,15:41:48,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1959,3/11/2022,15:41:50,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1960,3/11/2022,15:41:52,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1961,3/11/2022,15:41:54,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1962,3/11/2022,15:41:56,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1963,3/11/2022,15:41:58,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1964,3/11/2022,15:42:00,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1965,3/11/2022,15:42:02,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1966,3/11/2022,15:42:04,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1967,3/11/2022,15:42:06,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1968,3/11/2022,15:42:08,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1969,3/11/2022,15:42:10,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1970,3/11/2022,15:42:12,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1971,3/11/2022,15:42:14,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1972,3/11/2022,15:42:16,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1973,3/11/2022,15:42:18,47.7,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
1974,3/11/2022,15:42:20,47.7,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1975,3/11/2022,15:42:22,47.7,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1976,3/11/2022,15:42:24,47.7,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1977,3/11/2022,15:42:26,47.7,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1978,3/11/2022,15:42:28,47.7,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1979,3/11/2022,15:42:30,47.7,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1980,3/11/2022,15:42:32,47.7,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1981,3/11/2022,15:42:34,47.7,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1982,3/11/2022,15:42:36,47.7,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1983,3/11/2022,15:42:38,47.7,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1984,3/11/2022,15:42:40,47.7,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1985,3/11/2022,15:42:42,47.7,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1986,3/11/2022,15:42:44,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1987,3/11/2022,15:42:46,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1988,3/11/2022,15:42:48,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1989,3/11/2022,15:42:50,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1990,3/11/2022,15:42:52,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1991,3/11/2022,15:42:54,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1992,3/11/2022,15:42:56,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1993,3/11/2022,15:42:58,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1994,3/11/2022,15:43:00,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1995,3/11/2022,15:43:02,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1996,3/11/2022,15:43:04,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1997,3/11/2022,15:43:06,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1998,3/11/2022,15:43:08,47.8,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
1999,3/11/2022,15:43:10,47.8,T1 KTemp C,56.8,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
2000,3/11/2022,15:43:12,47.8,T1 KTemp C,56.8,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
2001,3/11/2022,15:43:14,47.8,T1 KTemp C,56.9,T2 KTemp C,24.1,T3 KTemp C,9999,T4 KTemp C
2002,3/11/2022,15:43:16,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2003,3/11/2022,15:43:18,47.8,T1 KTemp C,56.8,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2004,3/11/2022,15:43:20,47.8,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2005,3/11/2022,15:43:22,47.8,T1 KTemp C,56.9,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2006,3/11/2022,15:43:24,47.8,T1 KTemp C,56.9,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2007,3/11/2022,15:43:26,47.8,T1 KTemp C,56.9,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2008,3/11/2022,15:43:28,47.8,T1 KTemp C,56.9,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2009,3/11/2022,15:43:30,47.8,T1 KTemp C,56.9,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2010,3/11/2022,15:43:32,47.8,T1 KTemp C,56.9,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2011,3/11/2022,15:43:34,47.8,T1 KTemp C,56.9,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2012,3/11/2022,15:43:36,47.8,T1 KTemp C,56.9,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2013,3/11/2022,15:43:38,47.8,T1 KTemp C,56.9,T2 KTemp C,23.8,T3 KTemp C,9999,T4 KTemp C
2014,3/11/2022,15:43:40,47.8,T1 KTemp C,56.9,T2 KTemp C,23.8,T3 KTemp C,9999,T4 KTemp C
2015,3/11/2022,15:43:42,47.8,T1 KTemp C,56.9,T2 KTemp C,23.8,T3 KTemp C,9999,T4 KTemp C
2016,3/11/2022,15:43:44,47.8,T1 KTemp C,56.9,T2 KTemp C,23.8,T3 KTemp C,9999,T4 KTemp C
2017,3/11/2022,15:43:46,47.8,T1 KTemp C,56.9,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2018,3/11/2022,15:43:48,47.8,T1 KTemp C,56.9,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2019,3/11/2022,15:43:50,47.8,T1 KTemp C,56.9,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2020,3/11/2022,15:43:52,47.8,T1 KTemp C,56.9,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2021,3/11/2022,15:43:54,47.8,T1 KTemp C,56.9,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2022,3/11/2022,15:43:56,47.8,T1 KTemp C,56.9,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2023,3/11/2022,15:43:58,47.9,T1 KTemp C,56.9,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2024,3/11/2022,15:44:00,47.9,T1 KTemp C,56.9,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2025,3/11/2022,15:44:02,47.9,T1 KTemp C,56.8,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2026,3/11/2022,15:44:04,47.9,T1 KTemp C,56.9,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2027,3/11/2022,15:44:06,47.9,T1 KTemp C,56.8,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2028,3/11/2022,15:44:08,47.9,T1 KTemp C,56.8,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2029,3/11/2022,15:44:10,47.9,T1 KTemp C,56.8,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2030,3/11/2022,15:44:12,47.9,T1 KTemp C,56.8,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2031,3/11/2022,15:44:14,47.9,T1 KTemp C,56.8,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2032,3/11/2022,15:44:16,47.9,T1 KTemp C,56.8,T2 KTemp C,23.5,T3 KTemp C,9999,T4 KTemp C
2033,3/11/2022,15:44:18,47.9,T1 KTemp C,56.7,T2 KTemp C,23.5,T3 KTemp C,9999,T4 KTemp C
2034,3/11/2022,15:44:20,47.9,T1 KTemp C,56.8,T2 KTemp C,23.5,T3 KTemp C,9999,T4 KTemp C
2035,3/11/2022,15:44:22,47.9,T1 KTemp C,56.8,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2036,3/11/2022,15:44:24,47.9,T1 KTemp C,56.8,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2037,3/11/2022,15:44:26,47.9,T1 KTemp C,56.9,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2038,3/11/2022,15:44:28,47.9,T1 KTemp C,56.9,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2039,3/11/2022,15:44:30,47.9,T1 KTemp C,56.9,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2040,3/11/2022,15:44:32,48,T1 KTemp C,56.9,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2041,3/11/2022,15:44:34,48,T1 KTemp C,56.9,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2042,3/11/2022,15:44:36,48,T1 KTemp C,57,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2043,3/11/2022,15:44:38,48,T1 KTemp C,57,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2044,3/11/2022,15:44:40,48,T1 KTemp C,57,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2045,3/11/2022,15:44:42,48,T1 KTemp C,57,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2046,3/11/2022,15:44:44,48.1,T1 KTemp C,57,T2 KTemp C,23.6,T3 KTemp C,9999,T4 KTemp C
2047,3/11/2022,15:44:46,48.1,T1 KTemp C,57,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2048,3/11/2022,15:44:48,48,T1 KTemp C,57,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2049,3/11/2022,15:44:50,48,T1 KTemp C,57.1,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2050,3/11/2022,15:44:52,48,T1 KTemp C,57,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2051,3/11/2022,15:44:54,48,T1 KTemp C,57.1,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2052,3/11/2022,15:44:56,48,T1 KTemp C,57.1,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2053,3/11/2022,15:44:58,48,T1 KTemp C,57,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2054,3/11/2022,15:45:00,48,T1 KTemp C,57.1,T2 KTemp C,23.7,T3 KTemp C,9999,T4 KTemp C
2055,3/11/2022,15:45:02,48,T1 KTemp C,57,T2 KTemp C,23.8,T3 KTemp C,9999,T4 KTemp C
2056,3/11/2022,15:45:04,48,T1 KTemp C,57,T2 KTemp C,23.8,T3 KTemp C,9999,T4 KTemp C
2057,3/11/2022,15:45:06,48,T1 KTemp C,57,T2 KTemp C,23.8,T3 KTemp C,9999,T4 KTemp C
2058,3/11/2022,15:45:08,48,T1 KTemp C,57,T2 KTemp C,23.8,T3 KTemp C,9999,T4 KTemp C
2059,3/11/2022,15:45:10,48,T1 KTemp C,57,T2 KTemp C,23.8,T3 KTemp C,9999,T4 KTemp C
2060,3/11/2022,15:45:12,48,T1 KTemp C,57,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2061,3/11/2022,15:45:14,47.9,T1 KTemp C,57,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2062,3/11/2022,15:45:16,47.9,T1 KTemp C,57,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2063,3/11/2022,15:45:18,47.9,T1 KTemp C,57,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2064,3/11/2022,15:45:20,47.9,T1 KTemp C,57,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2065,3/11/2022,15:45:22,47.9,T1 KTemp C,57.1,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2066,3/11/2022,15:45:24,48,T1 KTemp C,57,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2067,3/11/2022,15:45:26,47.9,T1 KTemp C,57.1,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2068,3/11/2022,15:45:28,47.9,T1 KTemp C,57,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2069,3/11/2022,15:45:30,47.9,T1 KTemp C,57,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2070,3/11/2022,15:45:32,47.9,T1 KTemp C,57,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2071,3/11/2022,15:45:34,47.9,T1 KTemp C,57,T2 KTemp C,23.9,T3 KTemp C,9999,T4 KTemp C
2072,3/11/2022,15:45:36,47.9,T1 KTemp C,57,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2073,3/11/2022,15:45:38,47.9,T1 KTemp C,57,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2074,3/11/2022,15:45:40,47.9,T1 KTemp C,57,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2075,3/11/2022,15:45:42,47.9,T1 KTemp C,57,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2076,3/11/2022,15:45:44,47.9,T1 KTemp C,57,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2077,3/11/2022,15:45:46,47.9,T1 KTemp C,57,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2078,3/11/2022,15:45:48,47.9,T1 KTemp C,57,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2079,3/11/2022,15:45:50,47.9,T1 KTemp C,57.1,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2080,3/11/2022,15:45:52,47.9,T1 KTemp C,57,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2081,3/11/2022,15:45:54,47.9,T1 KTemp C,57.1,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
2082,3/11/2022,15:45:56,47.9,T1 KTemp C,57.1,T2 KTemp C,24,T3 KTemp C,9999,T4 KTemp C
